rec-id,first_name,second_name,last_name,region,birth_date,personal_id
rec-7789-dup-0,ZOFYA,APÓLONIA,puste,,25/12/1981,WEW033673
rec-7789-org,ZOFIA,APOLONIA,CIEŚLAK,DOLNOŚLĄSKIE,25/12/1981,WEW033673
rec-7790-org,ELIZA,HELENA,OSTROWSKA,MAZOWIECKIE,19/01/1945,XAP495497
rec-7791-dup-0,,DARYA,ADAMOWIICZ,WIELKOPOLSKIE,11/08/2003,
rec-7791-org,BLANKA,DARIA,ADAMOWICZ,WIELKOPOLSKIE,11/08/2003,MSZ918733
rec-7792-org,KLARA,ZOFIA,WARCHOŁ,MAZOWIECKIE,18/08/1997,ZJH472428
rec-7793-org,KATARZYNA,LENA,BAGIŃSKA,MAŁOPOLSKIE,29/10/1975,AAH099780
rec-7794-dup-0,MYJA,MALGORZATA,ZAK,MAZOWIECKIE,03/07/1958,EKP62548t
rec-7794-dup-1,MIIJA,MAŁGOŻATA,RZAK,MAZOWIECKIE,03/07/1958,
rec-7794-dup-2,MYJA,MAŁGORZATA,RZAK,MAZOWIECKIE,,EKP625476
rec-7794-org,MIJA,MAŁGORZATA,ŻAK,MAZOWIECKIE,03/07/1958,EKP625486
rec-7795-dup-0,MARIANNA,DANÓTA,KRUPA,,,GYL1o9645
rec-7795-org,MARIANNA,DANUTA,KRUPA,MAZOWIECKIE,17/03/1995,GYL109645
rec-7796-org,ALEKSANDRA,LEA,ANDRZEJEWSKA,LUBUSKIE,10/08/1979,AAE759580
rec-7797-org,ANTONINA,KINGA,NAWROCKA,LUBELSKIE,17/12/2011,LDC007528
rec-7798-org,POLA,ZOFIA,MODZELEWSKA,PODLASKIE,21/08/1947,KHT236588
rec-7799-org,MARIA,JADWIGA,ZIELIŃSKA,POMORSKIE,03/08/1969,TJF357123
rec-7800-org,AMELIA,APOLONIA,KSIĄŻEK,ZACHODNIOPOMORSKIE,03/01/1981,CCG056782
rec-7801-org,JULIA,ALEKSANDRA,RUTKOWSKA,WIELKOPOLSKIE,05/01/1989,DHD541948
rec-7802-org,ALEKSANDRA,ALICJA,MIELCZAREK,KUJAWSKO-POMORSKIE,20/01/1991,XAX173467
rec-7803-org,LIWIA,JULIA,MOLENDA,ŚLĄSKIE,31/08/1977,TRK310147
rec-7804-org,MARTYNA,HELENA,KAMIŃSKA,DOLNOŚLĄSKIE,26/06/2014,GMY112718
rec-7805-org,SONIA,ANNA,OLEJNIK,DOLNOŚLĄSKIE,04/06/1967,SYS890830
rec-7806-org,TOLA,ELEONORA,PIOTROWSKA,ŚLĄSKIE,29/11/1979,RAJ142683
rec-7807-org,POLA,LAURA,LIS,ZACHODNIOPOMORSKIE,08/02/1950,SHF545637
rec-7808-org,ANNA,NADIA,GOŁĄB,WIELKOPOLSKIE,03/08/1989,MRA086092
rec-7809-org,ALICJA,NATALIA,SZCZĘSNA,PODKARPACKIE,04/06/1988,MRC772252
rec-7810-org,AMELIA,EULALIA,KOWALCZYK,MAŁOPOLSKIE,30/01/1981,PWN058399
rec-7811-org,ANGELINA,EMILIA,PAWŁOWSKA,ŚLĄSKIE,19/01/1974,CRT166584
rec-7812-org,OLIWIA,ANNA,CHMIELEWSKA,ŁÓDZKIE,09/11/1947,WTH722892
rec-7813-dup-0,LAÓRA,ANNA,ŻAWADA,,27/12/1907,AST195404
rec-7813-org,LAURA,ANNA,ZAWADA,ŚLĄSKIE,27/12/1970,AST195404
rec-7814-org,ELEONORA,LENA,MŁYNARCZYK,POMORSKIE,06/06/1966,AHT014890
rec-7815-org,PAULINA,KORNELIA,SKOWROŃSKA,WIELKOPOLSKIE,25/01/2010,XKZ961639
rec-7816-org,LUISA,MARIA,LEWANDOWSKA,OPOLSKIE,16/06/1983,YHZ560210
rec-7817-org,MAJA,HALINA,JAWORSKA,LUBUSKIE,29/12/1946,TGT982647
rec-7818-dup-0,LIILIANNA,LUIZA,JANYSZEWSKA,LUBELSKIE,15/12/1916,
rec-7818-org,LILIANNA,LUIZA,JANISZEWSKA,LUBELSKIE,15/12/1961,GZY392759
rec-7819-dup-0,ŻOFIA,RUŻA,puste,MAZOWIECKIE,,FXL022586
rec-7819-dup-1,ZÓFIA,RÓŻA,puste,MAZOWIECKIE,,FXL02w586
rec-7819-dup-2,,RÓRZA,LACHOWICŹ,MAZOWIECKIE,05/10/1999,FXL02258y
rec-7819-dup-3,,RÓZA,LACHOŁICZ,MAZOWIECKIE,05/10/1999,
rec-7819-org,ZOFIA,RÓŻA,LACHOWICZ,MAZOWIECKIE,05/10/1999,FXL022586
rec-7820-org,NELA,AGNIESZKA,MATUSZEWSKA,ŚLĄSKIE,29/07/1990,MSS972761
rec-7821-org,ANNA,KATARZYNA,KOZIOŁ,KUJAWSKO-POMORSKIE,11/02/2011,ETZ880464
rec-7822-dup-0,ŹUZANNA,BYANKA,KUBIIAK,LUBELSKIE,29/09/2004,SXC303271
rec-7822-org,ZUZANNA,BIANKA,KUBIAK,LUBELSKIE,29/09/2004,SXC302271
rec-7823-org,MAJA,ANNA,GRABOWSKA,POMORSKIE,12/11/1962,HTC687713
rec-7824-org,PATRYCJA,MARIA,ZALEWSKA,DOLNOŚLĄSKIE,14/10/1999,HDE649760
rec-7825-org,NIKOLA,ANNA,KASPRZYK,ŁÓDZKIE,18/06/2014,CFG505238
rec-7826-org,BLANKA,MARIA,SADOWSKA,ZACHODNIOPOMORSKIE,09/07/1982,CYH036172
rec-7827-org,ADRIANNA,ŁUCJA,NOWAK,POMORSKIE,03/03/1993,XKL849092
rec-7828-org,HANNA,EDYTA,JAGIEŁŁO,LUBELSKIE,31/05/1980,HGM606582
rec-7829-org,ZUZANNA,RENATA,KOZŁOWSKA,KUJAWSKO-POMORSKIE,17/11/1955,KXS785582
rec-7830-org,ANNA,MICHALINA,HAJDUK,DOLNOŚLĄSKIE,20/07/1965,HCW299050
rec-7831-org,ANTONINA,ZOFIA,JANICKA,ŁÓDZKIE,18/05/1966,FWF794547
rec-7832-org,MARIA,ZUZANNA,JANIK,WARMIŃSKO-MAZURSKIE,26/06/1990,KPK282517
rec-7833-org,MAIIA,JOANNA,PALUCH,PODKARPACKIE,29/08/1975,KTG733260
rec-7834-org,POLA,MARIA,SOBAŃSKA,PODLASKIE,07/07/1976,DPP830321
rec-7835-org,MAJA,KATARZYNA,ROGOWSKA,ŚLĄSKIE,23/03/1996,WRR806538
rec-7836-org,MAJA,SARA,NOWAK,ŚLĄSKIE,02/06/1932,XGA939907
rec-7837-org,ALEKSANDRA,URSZULA,KOMOROWSKA,PODLASKIE,10/07/1992,WLM472024
rec-7838-org,ANNA,BARBARA,BARANOWSKA,KUJAWSKO-POMORSKIE,20/07/1985,PAC281299
rec-7839-org,LILIANA,ALEKSANDRA,ROSIAK,POMORSKIE,13/11/1942,DLW818124
rec-7840-dup-0,PÓLA,MARYA,puste,LUBELSKIE,,FCL617352
rec-7840-dup-1,PÓLA,MARIA,ÓRBANIAK,,09/11/1970,FCL617w52
rec-7840-dup-2,PÓLA,MARYA,ÓRBANIAK,LUBELSKIE,09/11/1970,FCL617452
rec-7840-dup-3,PÓLA,MARIIA,URBANIAK,LUBELSKIE,09/11/1907,FCL618352
rec-7840-org,POLA,MARIA,URBANIAK,LUBELSKIE,09/11/1970,FCL617352
rec-7841-org,MARIA,KLAUDIA,BARTOSZEK,WIELKOPOLSKIE,11/12/1977,JWF826039
rec-7842-dup-0,HELENA,ALICJA,puste,,08/07/1956,PJP690184
rec-7842-dup-1,HELENA,ALITZJA,WOJCIECHOWSKA,,,PJP689184
rec-7842-org,HELENA,ALICJA,WOJCIECHOWSKA,MAZOWIECKIE,08/07/1965,PJP680184
rec-7843-dup-0,ANTÓNINA,RÓŻA,puste,,11/03/1948,LMF76325o
rec-7843-org,ANTONINA,RÓŻA,TOKARSKA,MAŁOPOLSKIE,11/03/1948,LMF763259
rec-7844-dup-0,NADIIA,MARYA,puste,ŚWIĘTOKRZYSKIE,,SSH399244
rec-7844-dup-1,NADYA,MARIIA,ŁITEK,ŚWIĘTOKRZYSKIE,27/01/1967,SSHw99244
rec-7844-org,NADIA,MARIA,WITEK,ŚWIĘTOKRZYSKIE,27/01/1967,SSH399244
rec-7845-org,GABRIELA,MAŁGORZATA,AMBROZIAK,ŚWIĘTOKRZYSKIE,23/04/2004,PMD020503
rec-7846-org,ZUZANNA,MAGDALENA,KAŹMIERCZAK,DOLNOŚLĄSKIE,13/04/1994,RNS956644
rec-7847-dup-0,APOLÓNIA,HOPE,LÓREK,MAŁOPOLSKIE,,LRF83136r
rec-7847-dup-1,APOLONYA,HÓPE,LÓREK,,08/11/1966,LRF831364
rec-7847-org,APOLONIA,HOPE,LOREK,MAŁOPOLSKIE,08/11/1966,LRF831364
rec-7848-dup-0,BARBARA,KATARZYNA,puste,,20/11/1917,
rec-7848-dup-1,,KATAŻYNA,puste,KUJAWSKO-POMORSKIE,,LYM752113
rec-7848-dup-2,,KATARYNA,MAJ,KUJAWSKO-POMORSKIE,,LYM752213
rec-7848-org,BARBARA,KATARZYNA,MAJ,KUJAWSKO-POMORSKIE,20/11/1971,LYM752113
rec-7849-org,SNIZHANA,AMELIA,JANICKA,MAŁOPOLSKIE,21/09/1969,JXS634230
rec-7850-dup-0,MIIA,EMILIIA,NOVAK,MAŁOPOLSKIE,14/01/1943,MJG421083
rec-7850-dup-1,MIIA,EMILIA,NOWAK,,14/01/1934,MJG411093
rec-7850-dup-2,MIIA,EMIILIA,NOWAK,MAŁOPOLSKIE,14/01/1934,
rec-7850-dup-3,MYA,EMILYA,NOWAK,,14/01/1943,MJG421p93
rec-7850-org,MIA,EMILIA,NOWAK,MAŁOPOLSKIE,14/01/1943,MJG421093
rec-7851-org,GABRIELA,LENA,NOWACKA,WIELKOPOLSKIE,22/11/1994,JPJ443389
rec-7852-org,ULLA,WIKTORIA,JANKOWSKA,ŚWIĘTOKRZYSKIE,18/04/1973,CGR421730
rec-7853-org,LARA,WIRGINIA,KWIATKOWSKA,MAZOWIECKIE,08/07/1963,WLW607686
rec-7854-org,JULIA,MAGDALENA,NOWACKA,DOLNOŚLĄSKIE,02/10/1953,ZGP257576
rec-7855-org,ZUZANNA,ALEKSANDRA,BOŻEK,PODKARPACKIE,27/02/1985,SPL605272
rec-7856-org,ZUZANNA,ZOFIA,WYSOCKA,POMORSKIE,22/06/1959,ZWX020813
rec-7857-org,KLARA,KAMILA,MAJCHRZAK,PODKARPACKIE,16/08/1957,WHH982788
rec-7858-org,NIKOLA,MARIA,SZOSTAK,WIELKOPOLSKIE,02/10/1940,WZD224013
rec-7859-org,ZOFIA,MARIA,BIAŁA,ŚLĄSKIE,01/02/1995,ZSW802953
rec-7860-org,MELISA,ALICJA,RESZKA,POMORSKIE,27/10/1964,PTT305609
rec-7861-org,BLANKA,RÓŻA,PAWLAK,PODLASKIE,28/06/1997,LMD730288
rec-7862-org,HELENA,JOLANTA,ŚWIĄTEK,ŁÓDZKIE,08/08/1953,RAN400154
rec-7863-org,EMILIA,BARBARA,ŚLUSARCZYK,PODLASKIE,19/06/1985,CMR250194
rec-7864-org,AGATA,MAŁGORZATA,NOWAK,OPOLSKIE,22/11/1984,GRG574531
rec-7865-org,IGA,WERONIKA,SZCZEPANIK,WARMIŃSKO-MAZURSKIE,14/04/1999,NDL616581
rec-7866-org,NELA,SABINA,STĘPIEŃ,WIELKOPOLSKIE,27/06/2003,MXK422023
rec-7867-org,ANTONINA,ANNA,JAGIELSKA,MAZOWIECKIE,24/03/1968,FJW365806
rec-7868-org,ANITA,TERESA,TOMASZEWSKA,MAZOWIECKIE,07/11/1978,WJT944412
rec-7869-org,MAJA,BARBARA,STACHOWICZ,PODKARPACKIE,29/04/1995,FDT161944
rec-7870-org,POLA,ANNA,DOMINIAK,PODKARPACKIE,03/08/1967,NNP889233
rec-7871-org,RÓŻA,STANISŁAWA,FLORCZAK,ŁÓDZKIE,01/05/1999,JJX534861
rec-7872-org,WIKTORIA,ANASTAZJA,DĄBROWSKA,MAŁOPOLSKIE,06/08/2008,CWX553646
rec-7873-org,WIKTORIA,FELICJA,NOWAK,MAŁOPOLSKIE,09/03/1967,AAA384997
rec-7874-dup-0,SÓFIIA,KLARA,SERAFYN,,03/05/1936,
rec-7874-org,SOFIIA,KLARA,SERAFIN,POMORSKIE,03/05/1936,CMR296169
rec-7875-org,WIKTORIA,MARIA,CZAJA,MAŁOPOLSKIE,23/01/1985,ZZR295236
rec-7876-org,AURELIA,ZDZISŁAWA,STRZELECKA,ŚLĄSKIE,16/08/2014,ANK500648
rec-7877-org,ZUZANNA,ZDZISŁAWA,GRABOWSKA,POMORSKIE,06/07/1964,STJ603430
rec-7878-org,ŁUCJA,WERONIKA,DĄBROWSKA,WIELKOPOLSKIE,30/05/1949,PMS607453
rec-7879-org,ZUZANNA,KRYSTYNA,JABŁOŃSKA,POMORSKIE,17/04/1976,FMR823096
rec-7880-org,LAURA,JOANNA,MRÓZ,ŚLĄSKIE,15/03/1977,XTX173781
rec-7881-dup-0,,JULYA,OLEJNIICZAK,WIELKOPOLSKIE,,FAL442703
rec-7881-dup-1,,JULIA,puste,,07/06/1967,FAL441703
rec-7881-org,MARTA,JULIA,OLEJNICZAK,WIELKOPOLSKIE,07/06/1967,FAL442703
rec-7882-org,JULIA,MARIA,MICHAŁOWSKA,ŚLĄSKIE,30/04/1990,PRW843115
rec-7883-org,EMILIA,ZOFIA,SZULC,PODKARPACKIE,21/05/1928,MLJ378013
rec-7884-org,MICHALINA,MARTA,KASPRZAK,ŚWIĘTOKRZYSKIE,06/01/1995,JNL373370
rec-7885-org,ADRIANNA,ZUZANNA,MAZUREK,ŚWIĘTOKRZYSKIE,28/03/1950,NFC263146
rec-7886-org,KAJA,HANNA,MARZEC,PODKARPACKIE,26/07/2007,WGN465813
rec-7887-org,SARA,BERNADETTA,SZCZEPANIK,MAZOWIECKIE,15/05/1981,LDS107097
rec-7888-org,BIANKA,MAJA,MASŁOWSKA,ZACHODNIOPOMORSKIE,08/05/2012,XLW884943
rec-7889-org,ZOFIA,HALINA,GÓRECKA,DOLNOŚLĄSKIE,23/02/1984,ZRE034320
rec-7890-org,MARIA,URSZULA,GOLIŃSKA,ŚLĄSKIE,02/01/2016,CAE487830
rec-7891-org,ALICJA,MAŁGORZATA,KRAJEWSKA,MAŁOPOLSKIE,25/10/1991,ZDF354414
rec-7892-dup-0,,AGATA,NOŁAK,ŚWIĘTOKRZYSKIE,,LFE835836
rec-7892-org,BIANKA,AGATA,NOWAK,ŚWIĘTOKRZYSKIE,28/07/1996,LFE825836
rec-7893-org,ANTONINA,MARTA,SOCHACKA,WIELKOPOLSKIE,03/05/2012,ZTA031765
rec-7894-org,AMELIA,AGNIESZKA,SOBCZYK,WARMIŃSKO-MAZURSKIE,24/03/2006,NLP724231
rec-7895-dup-0,KORNELIA,STEFANIIA,puste,ŁÓDZKIE,08/09/2090,DCA385439
rec-7895-org,KORNELIA,STEFANIA,MICHALSKA,ŁÓDZKIE,08/09/2009,DCA385430
rec-7896-dup-0,,STANISŁAVA,GWADYSZ,MAŁOPOLSKIE,,ATT660677
rec-7896-org,SARA,STANISŁAWA,GŁADYSZ,MAŁOPOLSKIE,11/05/1956,ATT660677
rec-7897-org,ZOJA,KALINA,GRABSKA,DOLNOŚLĄSKIE,01/05/1943,ENJ161581
rec-7898-org,LILIANNA,BLANKA,MIKULSKA,DOLNOŚLĄSKIE,10/08/1975,YRH798378
rec-7899-org,AMELIA,TERESA,SZYMAŃSKA,WIELKOPOLSKIE,13/08/2009,FLR337206
rec-7900-org,ELIZA,ANNA,ŚLIWIŃSKA,DOLNOŚLĄSKIE,14/02/1981,AZF224275
rec-7901-dup-0,ŻOFIA,KLAUDIA,puste,,30/07/1972,
rec-7901-dup-1,ZÓFIA,KLAUDIIA,KOZYOŁ,LUBELSKIE,,WJD422978
rec-7901-dup-2,ŻOFIA,KLAÓDIA,puste,LUBELSKIE,,WJD422978
rec-7901-org,ZOFIA,KLAUDIA,KOZIOŁ,LUBELSKIE,30/07/1972,WJD422978
rec-7902-org,POLA,MAJA,ZALEWSKA,POMORSKIE,16/04/1997,JXR517723
rec-7903-org,RÓŻA,HANNA,WIĘCEK,OPOLSKIE,29/03/2005,AAM703422
rec-7904-dup-0,,KLARA,URBANOŁICZ,PODLASKIE,,
rec-7904-org,GABRIELA,KLARA,URBANOWICZ,PODLASKIE,01/12/1978,EKL040216
rec-7905-org,LENA,WANDA,PISZCZEK,ŚLĄSKIE,09/08/1943,GSN967128
rec-7906-org,HELENA,BOGUMIŁA,KOWALCZYK,ŁÓDZKIE,24/12/1985,WYX923041
rec-7907-org,ANTONINA,OLIWIA,WITKOWSKA,PODKARPACKIE,01/11/2010,MLD324793
rec-7908-org,POLA,MAŁGORZATA,SZCZEPAŃSKA,POMORSKIE,16/07/1982,SNW799637
rec-7909-org,ALICJA,MARIA,MAKOWSKA,DOLNOŚLĄSKIE,30/07/1975,DDM553412
rec-7910-org,POLA,MARIA,JANUSZEWSKA,MAZOWIECKIE,31/01/1989,PRE321198
rec-7911-org,OLIWIA,ANNA,KONIECZNA,ŚLĄSKIE,12/04/1975,HMG934872
rec-7912-dup-0,ZOFYA,ANNA,SAWITZKA,,03/05/1974,
rec-7912-dup-1,,ANNA,SAWICKA,,03/05/1947,ZWW229308
rec-7912-dup-2,ZÓFIA,ANNA,SAWIICKA,,,ZWW220308
rec-7912-dup-3,ZÓFIA,ANNA,SAVICKA,MAZOWIECKIE,03/05/1947,
rec-7912-org,ZOFIA,ANNA,SAWICKA,MAZOWIECKIE,03/05/1974,ZWW220308
rec-7913-org,STEFANIA,JADWIGA,MAJEWSKA,ZACHODNIOPOMORSKIE,02/04/1986,PLL776528
rec-7914-org,IGA,KATHERINE,WARZECHA,DOLNOŚLĄSKIE,05/05/1941,MCY992338
rec-7915-org,AMELIA,PAULINA,MAZUR,WIELKOPOLSKIE,17/01/1971,CHE829608
rec-7916-org,ROZALIA,AGNIESZKA,MODRZEJEWSKA,PODKARPACKIE,29/03/1993,ZPM285993
rec-7917-org,LILIANA,TEOFILA,KOWALSKA,POMORSKIE,28/09/1966,LFK671471
rec-7918-org,JULIA,ZOFIA,PALUCH,ŁÓDZKIE,04/01/1965,TAL675514
rec-7919-org,ANNA,PAULINA,WÓJCIK,LUBELSKIE,04/10/1978,ZYE628159
rec-7920-org,NELA,EWA,CIEŚLIK,WIELKOPOLSKIE,31/03/2011,LAR767916
rec-7921-org,LENA,ANNA,WĘGRZYN,MAZOWIECKIE,10/08/1983,PNT811702
rec-7922-dup-0,NINA,ELZBIETA,WÓJCIECHOWSKA,,13/05/1933,ZNC585e98
rec-7922-org,NINA,ELŻBIETA,WOJCIECHOWSKA,MAZOWIECKIE,13/05/1933,ZNC585398
rec-7923-org,LILLA,MICHALINA,MICHAŁOWSKA,ŁÓDZKIE,18/11/1963,MMT298965
rec-7924-org,ZOFIA,MARIA,CZERWIŃSKA,MAZOWIECKIE,13/09/1968,NEN537407
rec-7925-org,MILENA,KINGA,BIAŁEK,WIELKOPOLSKIE,16/02/1986,FNP968967
rec-7926-org,ZOFIA,MARCJANNA,JURKIEWICZ,MAZOWIECKIE,24/05/1964,WLC238792
rec-7927-dup-0,NIKÓL,AMELYA,MAŻUREK,,06/05/1973,CGL728383
rec-7927-dup-1,,AMELIIA,MAZUREK,,,CGL728383
rec-7927-dup-2,NIIKOL,AMELIIA,MAŹUREK,ŚLĄSKIE,06/05/1973,
rec-7927-dup-3,NIKÓL,AMELIA,MAZÓREK,ŚLĄSKIE,06/05/1937,
rec-7927-org,NIKOL,AMELIA,MAZUREK,ŚLĄSKIE,06/05/1973,CGL728383
rec-7928-org,ZUZANNA,HALINA,ROBAK,ŚWIĘTOKRZYSKIE,01/08/1971,ZAF806909
rec-7929-dup-0,,MARIA,KRAKÓWIAK,WIELKOPOLSKIE,17/02/1936,
rec-7929-dup-1,JÓANNA,MARYA,KRAKOŁIAK,WIELKOPOLSKIE,17/02/1936,FEF730075
rec-7929-dup-2,JÓANNA,MARIA,puste,WIELKOPOLSKIE,17/02/1936,FEF730p75
rec-7929-org,JOANNA,MARIA,KRAKOWIAK,WIELKOPOLSKIE,17/02/1963,FEF730075
rec-7930-org,MAJA,OLIWIA,NOWAK,LUBUSKIE,19/11/2006,TRG335863
rec-7931-org,ZUZANNA,NATALIA,GÓRECKA,OPOLSKIE,13/08/1996,RNT575998
rec-7932-dup-0,TZELINA,GABRYELA,PASZKIEVICZ,ŚLĄSKIE,22/03/2012,MWW621t61
rec-7932-dup-1,TZELINA,GABRIELA,PASZKIIEWICZ,ŚLĄSKIE,,
rec-7932-dup-2,CELYNA,GABRIIELA,PASŹKIEWICZ,ŚLĄSKIE,22/03/2012,
rec-7932-org,CELINA,GABRIELA,PASZKIEWICZ,ŚLĄSKIE,22/03/2012,MWW621661
rec-7933-org,MICHALINA,JOANNA,SŁOWIK,WIELKOPOLSKIE,20/08/1990,PEY826252
rec-7934-org,OLGA,EWA,MACIEJEWSKA,PODKARPACKIE,02/03/2016,ADJ580249
rec-7935-org,ZOFIA,JULIA,MAJEWSKA,POMORSKIE,29/04/1971,ZMN658951
rec-7936-org,ZELDA,JADWIGA,MALISZEWSKA,OPOLSKIE,17/12/1960,XJT946718
rec-7937-org,LAURA,WANDA,WÓJCIK,WIELKOPOLSKIE,14/09/1972,RSN250799
rec-7938-org,POLA,WERONIKA,NOWACKA,WIELKOPOLSKIE,03/02/1984,AMD062874
rec-7939-org,SONIA,ANIELA,STANEK,MAZOWIECKIE,01/10/2007,PDL961227
rec-7940-org,LILIANA,WERONIKA,KOŁODZIEJCZYK,MAZOWIECKIE,17/01/1957,LFC255785
rec-7941-org,OLIWIA,JULIA,ZDUNEK,ŚLĄSKIE,03/11/1963,KFD015240
rec-7942-dup-0,YNA,KATAŻYNA,SŻYDŁOWSKA,MAŁOPOLSKIE,,FTM458535
rec-7942-org,INA,KATARZYNA,SZYDŁOWSKA,MAŁOPOLSKIE,22/03/1998,FTM458535
rec-7943-org,NOEMI,BARBARA,JABŁOŃSKA,MAŁOPOLSKIE,02/01/1973,NCK527696
rec-7944-org,LUIZA,MARIA,ADAMCZYK,MAZOWIECKIE,10/09/1992,AHL632647
rec-7945-org,JULIA,KAROLINA,OLEJNIK,ŚWIĘTOKRZYSKIE,19/02/1975,TPK113553
rec-7946-org,WERONIKA,ALANA,KĘDZIERSKA,MAŁOPOLSKIE,12/05/1986,JFT179754
rec-7947-org,KLARA,WANDA,DRZEWIECKA,POMORSKIE,19/01/1962,XWF879480
rec-7948-dup-0,KORNELIIA,DIANA,KOZYK,,26/04/1938,TGS587062
rec-7948-dup-1,KÓRNELIA,DIANA,KÓZIK,ŚLĄSKIE,26/04/1983,TGS687o62
rec-7948-dup-2,,DIIANA,KOŻIK,ŚLĄSKIE,26/04/1938,TGS687072
rec-7948-dup-3,KORNELYA,DIANA,puste,,26/04/1938,TGS6870y2
rec-7948-org,KORNELIA,DIANA,KOZIK,ŚLĄSKIE,26/04/1938,TGS687062
rec-7949-org,MIRELLA,MONIKA,PŁONKA,MAZOWIECKIE,14/11/1968,XSS802979
rec-7950-org,WERONIKA,ALICJA,KOWALSKA,PODKARPACKIE,01/06/1989,TTX368424
rec-7951-org,ANASTAZJA,MARIA,DZIEDZIC,MAZOWIECKIE,27/11/1985,MXN827539
rec-7952-org,AURELIA,WERONIKA,ZWOLIŃSKA,LUBELSKIE,19/09/1957,MYC793382
rec-7953-org,GABRIELA,JUDYTA,SZADKOWSKA,KUJAWSKO-POMORSKIE,10/02/1953,WWM458595
rec-7954-dup-0,PÓLA,ANNA,BARAN,,,
rec-7954-org,POLA,ANNA,BARAN,PODKARPACKIE,09/10/1999,SFS640412
rec-7955-dup-0,JÓLIA,MARIIA,KRÓL,POMORSKIE,21/10/1986,EJR50i397
rec-7955-org,JULIA,MARIA,KRÓL,POMORSKIE,21/10/1968,EJR508397
rec-7956-org,ZUZANNA,WIKTORIA,LESZCZYŃSKA,DOLNOŚLĄSKIE,30/07/2002,XAK720130
rec-7957-org,GABRIELA,WERONIKA,SZYMCZYK,ŁÓDZKIE,31/07/1959,NKA244155
rec-7958-org,MILENA,ANTONINA,WASILEWSKA,ŚLĄSKIE,17/06/1996,FHK147840
rec-7959-org,LENA,FATIMA,MAZUREK,POMORSKIE,03/06/1955,JST892470
rec-7960-org,ZOFIA,RÓŻA,NOWAK,ŁÓDZKIE,09/03/1951,CSG898577
rec-7961-org,SARA,MARIA,MICHALSKA,MAZOWIECKIE,23/05/2002,EXF448699
rec-7962-org,JOANNA,JAGODA,TOMCZYK,ŁÓDZKIE,28/10/1963,WNS763290
rec-7963-org,MAJA,DOROTA,MAJEWSKA,ŚLĄSKIE,23/11/1973,WXM634242
rec-7964-org,KORNELIA,DIANA,GIL,ŚWIĘTOKRZYSKIE,07/06/2005,YDY722561
rec-7965-org,IGA,NATALIA,KOWALSKA,ŁÓDZKIE,02/02/2006,ADK115428
rec-7966-org,MAJA,GABRIELA,GRABOWSKA,ŚLĄSKIE,27/10/1979,HNJ045118
rec-7967-org,ZUZANNA,ANTONINA,KŁOS,LUBUSKIE,26/04/1975,KTT044107
rec-7968-org,AMELIA,ROSE,DUDZIAK,WARMIŃSKO-MAZURSKIE,11/03/1962,PTK462099
rec-7969-org,EMILIA,ANNA,KULESZA,WARMIŃSKO-MAZURSKIE,14/09/1969,XYA265457
rec-7970-org,MARIA,ALINA,WALCZAK,MAZOWIECKIE,26/12/1964,FEW926350
rec-7971-org,ANIELA,AGNIESZKA,STEFAŃSKA,ŚWIĘTOKRZYSKIE,28/02/2007,AZE592609
rec-7972-org,LEIA,HANNA,DOMINIAK,MAŁOPOLSKIE,21/07/1950,XPY930172
rec-7973-org,HELENA,BARBARA,DUDEK,MAŁOPOLSKIE,28/06/1993,TFG416827
rec-7974-org,JAGODA,JOLANTA,MOLENDA,KUJAWSKO-POMORSKIE,06/09/1940,WNF599988
rec-7975-org,LAURA,MAJA,KOŁODZIEJCZYK,WARMIŃSKO-MAZURSKIE,20/11/1966,NXT843318
rec-7976-org,EMILIA,LAURA,CICHOCKA,WARMIŃSKO-MAZURSKIE,31/05/1990,DKT117797
rec-7977-org,VERONIKA,MAGDALENA,BŁASZCZYK,MAŁOPOLSKIE,10/06/1989,TLY821124
rec-7978-org,KLAUDIA,IRENA,LORENC,PODKARPACKIE,22/11/1991,DEJ539067
rec-7979-dup-0,LAÓRA,MAŁGÓRZATA,WALKÓWIAK,ŚLĄSKIE,10/03/1982,KLM8724t1
rec-7979-org,LAURA,MAŁGORZATA,WALKOWIAK,ŚLĄSKIE,10/03/1982,KLM872451
rec-7980-org,AMELIA,ANNA,WÓJCIK,PODKARPACKIE,07/05/1934,RHM526782
rec-7981-org,EMILIA,KAROLINA,MAŃKOWSKA,MAŁOPOLSKIE,09/02/2005,PHA714022
rec-7982-org,OLIWIA,BARBARA,PILARSKA,ZACHODNIOPOMORSKIE,11/12/1979,AXS263866
rec-7983-org,MICHALINA,TERESA,DĄBROWSKA,ŚLĄSKIE,26/06/1995,EMM934815
rec-7984-dup-0,,SOPHIE,puste,,04/10/2017,
rec-7984-org,AMELIA,SOPHIE,SIKORSKA,WARMIŃSKO-MAZURSKIE,04/10/2017,MAZ823275
rec-7985-dup-0,LYLIANNA,KRYSTYNA,BWASZCZYK,OPOLSKIE,07/07/1917,YYW753901
rec-7985-dup-1,LYLIANNA,KRYSTYNA,BLASZCZYK,OPOLSKIE,,YYW754i01
rec-7985-dup-2,LILIIANNA,KRYSTYNA,BŁASZTZZYK,OPOLSKIE,07/07/1917,
rec-7985-dup-3,LYLIANNA,KRYSTYNA,BŁASZCŻYK,,07/07/1917,YYW754901
